,userId,movieId,rating,timestamp
454,4,2858,5.0,964539140
458,4,2959,2.0,945078528
487,4,3996,4.0,986849130
500,4,4226,2.0,1007569424
513,4,4896,4.0,1007574532
516,5,1,4.0,847434962
518,5,34,4.0,847434881
520,5,39,3.0,847434961
521,5,50,4.0,847434881
523,5,110,4.0,847434880
524,5,150,3.0,847434748
525,5,153,3.0,847434802
528,5,253,3.0,847435292
533,5,296,5.0,847434748
535,5,316,2.0,847434832
536,5,318,3.0,847434880
537,5,344,3.0,847434802
538,5,349,3.0,847434832
539,5,357,2.0,847435238
540,5,364,3.0,847434882
541,5,367,4.0,847435129
542,5,380,2.0,847434748
544,5,457,4.0,847434801
548,5,527,5.0,847434960
551,5,588,4.0,847434801
552,5,589,3.0,847435258
553,5,590,5.0,847434747
554,5,592,3.0,847434747
556,5,595,5.0,847434832
558,5,597,3.0,847434962
559,5,608,3.0,847435258
560,6,2,4.0,845553522
564,6,6,4.0,845553757
567,6,10,3.0,845553253
581,6,32,4.0,845553426
582,6,34,4.0,845553354
588,6,47,4.0,845553317
589,6,50,1.0,845553381
609,6,110,5.0,845553283
618,6,150,4.0,845553110
620,6,153,3.0,845553146
624,6,161,3.0,845553253
626,6,165,3.0,845553146
635,6,185,3.0,845553283
645,6,208,3.0,845553253
657,6,231,3.0,845553174
668,6,253,3.0,845553283
690,6,292,4.0,845553253
691,6,293,3.0,845553660
692,6,296,2.0,845553110
701,6,316,5.0,845553174
703,6,318,5.0,845553200
705,6,329,4.0,845553200
715,6,344,3.0,845553146
718,6,349,5.0,845553146
725,6,356,5.0,845553200
726,6,357,3.0,845553457
732,6,364,5.0,845553317
734,6,367,4.0,845553317
739,6,377,5.0,845553317
741,6,380,4.0,845553110
753,6,434,4.0,845553200
759,6,454,4.0,845553283
761,6,457,5.0,845553174
771,6,480,5.0,845553200
779,6,500,5.0,845553354
789,6,527,3.0,845553426
794,6,539,3.0,845553426
804,6,587,5.0,845553381
805,6,588,5.0,845553146
806,6,589,3.0,845553317
807,6,590,5.0,845553109
808,6,592,3.0,845553109
809,6,593,4.0,845553174
811,6,595,5.0,845553174
813,6,597,4.0,845553354
815,6,608,3.0,845553844
834,6,736,5.0,845553619
839,6,780,5.0,845556915
871,6,1073,3.0,845555571
874,7,1,4.5,1106635946
875,7,50,4.5,1106635993
877,7,150,4.5,1106635925
878,7,165,4.0,1106635987
879,7,260,5.0,1106635933
880,7,356,5.0,1106635915
881,7,380,3.0,1106635937
883,7,480,5.0,1106635917
884,7,587,2.0,1106635714
885,7,588,3.0,1106635971
886,7,589,2.5,1106635940
887,7,592,3.0,1106635922
888,7,593,5.0,1106635912
889,7,595,3.5,1106712636
890,7,648,4.0,1106635981
892,7,780,4.5,1106635943
894,7,924,4.0,1106712615
897,7,1196,4.0,1106635996
898,7,1208,4.0,1106635462
899,7,1210,4.0,1106635965
902,7,1240,5.0,1106712575
904,7,1270,5.0,1106635681
905,7,1517,3.5,1106635489
909,7,1682,3.0,1106635653
912,7,1923,1.5,1106635444
918,7,2628,1.5,1106712553
921,7,2683,2.0,1106635420
925,7,2762,4.5,1106635648
926,7,2858,4.0,1106712546
930,7,3578,1.5,1106636534
932,7,3793,3.5,1106635630
940,7,4306,4.0,1106635524
947,7,4886,4.0,1106636531
948,7,4896,4.0,1106636718
949,7,4963,4.0,1106636702
950,7,4993,4.5,1106636589
951,7,4995,4.5,1106636610
953,7,5349,3.5,1106636606
955,7,5445,4.0,1106636707
960,7,5816,4.5,1106635705
961,7,5952,4.5,1106636527
962,7,5989,4.0,1106636600
967,7,6539,4.5,1106636584
971,7,7153,4.0,1106636520
992,7,8961,4.0,1106636064
1007,7,33794,2.0,1121041002
1019,7,48516,1.0,1169687318
1026,8,2,4.0,839463806
1027,8,10,2.0,839463509
1030,8,32,3.0,839463624
1031,8,34,5.0,839463546
1032,8,39,3.0,839463644
1033,8,47,4.0,839463546
1034,8,50,5.0,839463644
1035,8,110,3.0,839463527
1037,8,150,4.0,839463422
1038,8,153,2.0,839463451
1039,8,185,5.0,839463509
1041,8,208,3.0,839463509
1042,8,231,4.0,839463470
1046,8,253,5.0,839463509
1048,8,292,3.0,839463489
1049,8,296,4.0,839463422
1051,8,318,5.0,839463489
1053,8,356,3.0,839463527
1054,8,357,5.0,839463767
1055,8,364,5.0,839463546
1056,8,367,3.0,839463564
1057,8,377,4.0,839463644
1058,8,380,5.0,839463422
1061,8,454,4.0,839463546
1062,8,457,3.0,839463489
1063,8,480,4.0,839463527
1064,8,500,2.0,839463624
1065,8,527,5.0,839463728
1066,8,539,3.0,839463728
1067,8,586,3.0,839463702
1068,8,587,3.0,839463702
1069,8,590,5.0,839463422
1070,8,592,3.0,839463422
1071,8,593,4.0,839463470
1072,8,597,3.0,839463728
1119,10,296,1.0,1455303387
1120,10,356,3.5,1455301685
1121,10,588,4.0,1455306173
1122,10,597,3.5,1455357645
1123,10,912,4.0,1455302254
1130,10,2571,0.5,1455356378
1132,10,2762,0.5,1455356388
1133,10,2858,1.0,1455356578
1134,10,2959,0.5,1455356582
1135,10,3578,4.0,1455356591
1138,10,4306,4.5,1455356595
1140,10,4993,4.0,1455356385
1141,10,4995,4.0,1455301798
1146,10,5952,4.0,1455356588
1150,10,6377,3.5,1455306101
1155,10,7153,4.0,1455356347
1168,10,8961,2.5,1455302401
1176,10,33794,5.0,1455302031
1190,10,58559,4.5,1455302113
1200,10,68954,4.0,1455304158
1259,11,6,5.0,902154266
1260,11,10,3.0,902154316
1264,11,110,5.0,902154266
1265,11,150,5.0,902154266
1266,11,153,3.0,902154593
1267,11,165,3.0,902154567
1269,11,208,3.0,902154706
1270,11,292,4.0,902154383
1271,11,318,4.0,902155070
1272,11,349,5.0,902154342
1273,11,356,5.0,901200263
1276,11,377,3.0,902154431
1277,11,380,4.0,902154431
1278,11,434,3.0,902154685
1279,11,457,5.0,902154316
1282,11,480,4.0,902154383
1286,11,589,4.0,902154266
1287,11,593,5.0,902155102
1288,11,648,4.0,902154514
1289,11,733,4.0,902154431
1290,11,736,4.0,902154542
1291,11,780,4.0,902154487
1294,11,1210,4.0,902154266
1312,11,1704,4.0,902155102
1313,11,1721,5.0,902154989
1319,11,1923,4.0,904510428
1322,11,2028,5.0,902153951
1390,14,32,4.0,835441168
1391,14,39,3.0,835441186
1392,14,47,5.0,835441133
1395,14,110,5.0,835441107
1396,14,150,4.0,835440977
1397,14,153,2.0,835441012
1399,14,231,3.0,835441042
1403,14,296,3.0,835440978
1404,14,318,3.0,835441042
1407,14,344,2.0,835441012
1409,14,356,4.0,835441239
1410,14,367,1.0,835441210
1412,14,377,3.0,835441328
1414,14,434,4.0,835441066
1418,14,480,3.0,835441262
1423,14,527,3.0,835441371
1424,14,539,4.0,835441415
1428,14,586,3.0,835441451
1429,14,590,4.0,835440977
1430,14,592,2.0,835440976
1431,14,593,4.0,835441086
1432,14,597,3.0,835441431
1434,15,1,2.5,1510577970
1436,15,47,3.5,1510571970
1440,15,260,5.0,1510571946
1441,15,293,3.0,1510571962
1442,15,296,4.0,1510571877
1443,15,318,5.0,1510571866
1445,15,356,5.0,1510571873
1446,15,364,3.0,1510577958
1447,15,527,5.0,1510571982
1448,15,588,3.0,1510577985
1449,15,589,5.0,1510572012
1451,15,780,3.5,1510572881
1453,15,858,4.0,1510571941
1454,15,1196,5.0,1510572645
1455,15,1198,4.0,1510571989
1456,15,1200,5.0,1510572775
1457,15,1210,5.0,1510572653
1458,15,1214,5.0,1510572684
1459,15,1240,4.0,1510572646
1460,15,1265,3.5,1510572001
1461,15,1270,5.0,1510571953
1463,15,1527,3.0,1510572660
1469,15,2028,3.5,1510571984
1474,15,2329,4.5,1510572005
1475,15,2571,4.0,1510571744
1476,15,2762,3.0,1510571764
1477,15,2858,4.0,1510571751
1479,15,2959,2.5,1510571747
1480,15,3147,5.0,1510571797
1486,15,3578,5.0,1510571768
1492,15,4022,3.5,1510572048
1493,15,4226,1.5,1510571774
1494,15,4306,3.0,1510577965
1497,15,4886,3.5,1510577956
1498,15,4993,3.5,1510571754
1499,15,4995,5.0,1510571789
1500,15,5445,4.0,1510571793
1502,15,5952,3.5,1510571759
1504,15,5989,5.0,1510571938
1505,15,6377,3.0,1510577979
1507,15,6874,3.0,1510572077
1509,15,7438,3.0,1510572163
1512,15,8961,2.5,1510577973
1519,15,58559,2.0,1510571886
1521,15,60069,3.5,1510577951
1525,15,68954,3.5,1510577953
1531,15,79132,3.5,1510571930
1569,16,47,3.5,1377477814
1570,16,50,4.0,1377476781
1571,16,111,4.5,1377477446
1573,16,260,3.0,1377476936
1574,16,293,4.0,1377477870
1575,16,296,3.0,1377477302
1576,16,318,4.0,1377476766
1578,16,356,3.5,1377477951
1579,16,527,4.0,1377476787
1580,16,541,4.5,1377477340
1581,16,593,3.0,1377476977
1582,16,608,4.5,1377477406
1587,16,858,2.5,1377476772
1589,16,912,3.5,1377476810
1592,16,1089,4.0,1377477608
1593,16,1136,4.0,1377476972
1598,16,1193,4.0,1377476813
1599,16,1196,3.0,1377476993
1600,16,1197,4.0,1377477008
1601,16,1198,3.5,1377476852
1606,16,1208,4.0,1377477450
1607,16,1213,3.5,1377476956
1608,16,1214,4.0,1377477839
1610,16,1222,4.5,1377477957
1623,16,1704,3.5,1377477954
1626,16,2329,3.5,1377477278
1629,16,2571,3.5,1377476921
1633,16,2762,3.5,1377477612
1634,16,2858,3.5,1377476998
1635,16,2959,3.5,1377476874
1646,16,4226,4.5,1377476925
1647,16,4878,3.5,1377477936
1648,16,4973,4.0,1377476860
1649,16,4993,3.5,1377477289
1652,16,5952,3.5,1377477424
1656,16,7153,3.5,1377477293
1657,16,7361,3.5,1377477402
1661,16,58559,4.5,1377476817
1662,16,60069,4.0,1377477834
1663,16,68954,4.0,1377477654
1665,16,79132,3.0,1377476916
1667,17,1,4.5,1305696483
1669,17,47,4.0,1307262715
1670,17,50,4.5,1305697013
1671,17,110,4.5,1305696470
1672,17,111,4.0,1326943208
1673,17,150,3.5,1305696497
1674,17,260,5.0,1305696468
1675,17,293,3.5,1307262308
1676,17,296,5.0,1305696455
1677,17,318,5.0,1305696465
1678,17,356,5.0,1305696457
1679,17,480,4.5,1305696463
1680,17,527,4.5,1305696664
1681,17,541,3.5,1322628857
1682,17,589,4.5,1305696475
1683,17,590,4.5,1305696492
1684,17,592,4.5,1305696480
1685,17,593,4.5,1305696461
1687,17,780,4.0,1305696486
1688,17,858,5.0,1305696683
1693,17,1036,4.0,1305696741
1694,17,1089,4.0,1307262280
1698,17,1193,4.5,1305696771
1699,17,1196,5.0,1305696635
1700,17,1197,3.5,1305696774
1701,17,1198,4.5,1305696619
1703,17,1206,5.0,1322628945
1705,17,1210,5.0,1305696490
1706,17,1213,4.5,1305696699
1707,17,1221,4.5,1305696752
1708,17,1222,4.5,1305696870
1711,17,1240,5.0,1305696931
1713,17,1258,4.0,1322628838
1716,17,1270,4.5,1305696846
1717,17,1291,4.0,1305696691
1722,17,1732,5.0,1322629209
1726,17,2028,4.5,1305696726
1728,17,2329,4.5,1305696670
1730,17,2571,5.0,1305696756
1732,17,2762,4.0,1305696835
1733,17,2858,4.0,1322628761
1734,17,2959,4.5,1305696867
1736,17,3147,4.5,1322629233
1743,17,4226,4.0,1305696762
1745,17,4993,4.5,1305696817
1748,17,5952,5.0,1305696823
1754,17,7153,4.5,1305696820
1758,17,33794,4.0,1305696851
1760,17,48516,4.0,1305696748
1761,17,58559,4.5,1305696675
1762,17,60069,3.5,1305696839
1768,17,79132,4.5,1305696716
1772,18,1,3.5,1455209816
1773,18,2,3.0,1455617462
1774,18,6,4.0,1460138360
1776,18,32,4.0,1455209840
1777,18,34,2.5,1455617533
1779,18,47,4.5,1455050013
1780,18,50,5.0,1455049343
1783,18,110,4.5,1455050170
1784,18,111,4.0,1458516249
1787,18,165,4.0,1455209902
1789,18,208,3.0,1455617516
1790,18,223,4.0,1455617470
1791,18,231,2.5,1455748462
1793,18,260,4.0,1455049368
1795,18,293,4.5,1455050049
1796,18,296,4.0,1455050745
1797,18,318,5.0,1455049328
1798,18,329,4.0,1455231677
1800,18,344,2.5,1455209869
1801,18,356,4.5,1455050112
1802,18,364,3.0,1455209887
1803,18,367,2.5,1455618093
1806,18,377,2.5,1455209879
1807,18,380,2.5,1455209846
1811,18,457,3.5,1477432493
1813,18,480,3.5,1455209811
1814,18,500,3.5,1455618095
1817,18,527,4.5,1455050006
1818,18,541,4.0,1456745325
1820,18,586,3.5,1455748696
1821,18,588,3.5,1455209912
1822,18,589,4.5,1455209793
1823,18,590,4.0,1455209837
1824,18,593,4.5,1455050067
1825,18,595,3.0,1455209900
1826,18,608,4.5,1455050069
1828,18,648,3.0,1455209873
1832,18,778,4.5,1455050179
1833,18,780,4.0,1455209824
1836,18,858,4.0,1455050024
1842,18,924,4.0,1458516291
1844,18,1036,4.0,1455618103
1848,18,1089,4.0,1455051391
1850,18,1136,4.5,1455210625
1852,18,1193,4.5,1517686025
1853,18,1196,4.0,1455209805
1854,18,1198,4.0,1455049377
1857,18,1206,4.5,1455050357
1859,18,1208,3.5,1455051397
1861,18,1210,4.5,1455209798
1863,18,1213,4.5,1455050000
1864,18,1214,4.0,1455050629
1866,18,1221,5.0,1460242083
1867,18,1222,4.5,1455050183
1871,18,1240,4.0,1455618100
1877,18,1270,4.0,1455748627
1880,18,1291,4.0,1455059809
1888,18,1517,2.5,1455748555
1889,18,1527,3.5,1455050095
1891,18,1580,3.5,1455748435
1897,18,1682,3.0,1455231395
1898,18,1704,4.0,1455050003
1899,18,1721,4.0,1455748443
1901,18,1732,4.5,1456958438
1916,18,2028,4.0,1455209855
1918,18,2115,4.0,1455748562
1925,18,2329,4.0,1455209651
1936,18,2571,4.5,1455209654
1937,18,2683,2.5,1455231399
1939,18,2706,3.5,1455231410
1940,18,2762,4.5,1455209891
1941,18,2918,3.5,1455748728
1944,18,2959,4.5,1455049351
1948,18,3147,4.0,1455231412
1953,18,3578,4.5,1455209857
1958,18,3793,4.0,1464994762
1964,18,4226,4.5,1455231390
1967,18,4306,4.0,1455209697
1973,18,4886,4.0,1455209685
1974,18,4896,3.5,1456923934
1975,18,4963,4.0,1455209694
1976,18,4973,4.0,1455209683
1977,18,4993,4.5,1455209675
1978,18,4995,4.5,1455209718
1983,18,5349,4.0,1456923908
1984,18,5418,4.0,1455749029
1985,18,5445,4.0,1455209691
1993,18,5816,3.5,1456923936
1996,18,5952,3.5,1455209677
1998,18,5989,4.0,1455209729
2005,18,6377,4.0,1455049810
2009,18,6539,4.5,1455049808
2016,18,6874,3.5,1455049814
2021,18,7153,4.5,1455049801
2027,18,7361,4.0,1456924036
2029,18,7438,3.5,1455654949
2045,18,8961,3.5,1455209724
2061,18,33794,4.5,1455050618
2074,18,44191,4.5,1455050089
2086,18,48516,4.5,1455049826
2113,18,58559,4.0,1455049372
2135,18,68954,4.0,1455749241
2162,18,79132,4.5,1455050059
2274,19,1,4.0,965705637
2275,19,2,3.0,965704331
2278,19,10,2.0,965709556
2283,19,32,4.0,965703646
2284,19,34,4.0,965705661
2286,19,47,3.0,965710720
2300,19,153,2.0,965707889
2302,19,161,2.0,965710914
2303,19,165,3.0,965711413
2306,19,185,2.0,965704056
2309,19,208,2.0,965709832
2311,19,223,3.0,965705917
2312,19,231,2.0,965706728
2315,19,253,3.0,965704952
2318,19,260,4.0,965704248
2322,19,293,4.0,965710720
2324,19,316,2.0,965703785
2328,19,329,2.0,965709622
2334,19,344,2.0,965706566
2339,19,356,2.0,965706045
2340,19,357,4.0,965706092
2342,19,364,3.0,965709102
2344,19,367,4.0,965704281
2349,19,377,4.0,965711156
2352,19,380,3.0,965707487
2361,19,434,3.0,965709832
2368,19,457,4.0,965710781
2373,19,480,2.0,965703785
2379,19,500,2.0,965706636
2384,19,539,3.0,965706839
2386,19,541,4.0,965703555
2393,19,586,3.0,965707079
2394,19,587,3.0,965706438
2395,19,588,3.0,965706337
2396,19,589,5.0,965710720
2397,19,592,5.0,965709445
2398,19,597,3.0,965706967
2405,19,648,3.0,965709656
2417,19,733,3.0,965709534
2418,19,736,2.0,965709785
2451,19,924,3.0,965712377
2469,19,1073,4.0,965704248
2474,19,1089,3.0,965710671
2476,19,1097,5.0,965709282
2479,19,1136,3.0,965705588
2482,19,1193,4.0,965702660
2483,19,1196,4.0,965703555
2484,19,1197,5.0,965705725
2485,19,1198,5.0,965709394
2486,19,1200,3.0,965710693
2487,19,1210,3.0,965709445
2488,19,1214,4.0,965703555
2493,19,1240,4.0,965703605
2496,19,1258,2.0,965704863
2498,19,1265,4.0,965705677
2501,19,1270,4.0,965703583
2504,19,1291,5.0,965709426
2547,19,1517,3.0,965705845
2548,19,1527,5.0,965703811
2559,19,1580,2.0,965703698
2589,19,1732,3.0,965705896
2625,19,1923,4.0,965705784
2629,19,1968,2.0,965705917
2676,19,2115,3.0,965709534
2767,19,2571,4.0,965703605
2775,19,2628,3.0,965703756
2783,19,2683,3.0,965706592
2789,19,2706,3.0,965706636
2792,19,2716,4.0,965704931
2801,19,2762,4.0,965710565
2815,19,2858,4.0,965702994
2826,19,2918,5.0,965705867
2829,19,2959,5.0,965703109
2932,19,3578,3.0,965703221
2967,19,3793,4.0,965702777
2977,20,2,3.0,1054038313
2980,20,34,4.0,1054038093
2988,20,364,5.0,1054038067
2991,20,586,3.0,1054038279
2992,20,588,5.0,1054038059
2994,20,595,5.0,1054038060
3020,20,1073,5.0,1054038071
3022,20,1097,5.0,1054038065
3103,20,3578,4.5,1054037169
3112,20,3793,3.5,1054037246
3124,20,3996,3.5,1054037208
3129,20,4022,3.5,1054036206
3138,20,4226,3.5,1054037196
3143,20,4306,5.0,1054037117
3170,20,4886,4.0,1054037089
3171,20,4896,4.5,1054037243
3175,20,4993,5.0,1054037162
3176,20,4995,5.0,1054037101
3188,20,5349,3.0,1054037241
3192,20,5418,3.0,1054037279
3194,20,5445,4.5,1054037115
3205,20,5816,4.5,1054037077
3206,20,5952,5.0,1054037144
3207,20,5989,4.5,1054037112
3219,21,1,3.5,1407618878
3220,21,2,3.5,1419795031
3221,21,10,5.0,1403459783
3227,21,165,3.5,1418846918
3229,21,260,4.5,1417378080
3230,21,293,3.0,1436989949
3231,21,296,3.5,1500701533
3233,21,356,4.5,1407617845
3234,21,364,4.0,1418063557
3235,21,367,3.0,1407617838
3238,21,480,4.0,1418063303
3239,21,500,2.5,1407617852
3240,21,541,3.5,1452052129
3242,21,586,2.5,1376823478
3243,21,588,4.0,1407618992
3244,21,589,3.5,1418846818
3245,21,592,3.5,1419795406
3246,21,597,4.0,1407617864
3247,21,648,4.5,1403637454
3249,21,733,3.5,1412967983
3252,21,780,3.5,1452052029
3253,21,858,2.5,1376823648
3255,21,1036,3.5,1418063296
3257,21,1196,4.5,1403460820
3258,21,1198,4.0,1417378082
3259,21,1200,2.0,1419795311
3260,21,1210,4.5,1417378078
3261,21,1214,1.5,1419795364
3262,21,1221,2.5,1428775441
3264,21,1240,3.5,1436989924
3265,21,1265,3.5,1428775428
3266,21,1270,5.0,1407617830
3267,21,1291,4.0,1417378089
3270,21,1527,2.5,1403460635
3273,21,1580,4.5,1407617833
3274,21,1704,3.5,1418932074
3275,21,1721,3.5,1418846922
3288,21,2115,4.0,1403460900
3301,21,2571,4.0,1412967844
3303,21,2628,4.0,1418063222
3305,21,2683,2.5,1427558183
3307,21,2706,5.0,1376823724
3308,21,2716,3.5,1407617856
3311,21,2762,0.5,1403460436
3313,21,2858,2.0,1441392960
3319,21,2959,2.0,1441392954
3332,21,3578,2.5,1436989941
3340,21,3793,3.5,1441392970
3349,21,4306,4.0,1418932197
3358,21,4886,3.5,1418932236
3359,21,4896,4.0,1418932147
3360,21,4963,4.5,1403460880
3361,21,4973,3.0,1403460991
3362,21,4993,1.5,1419025153
3367,21,5349,3.0,1441826946
3369,21,5418,4.0,1412967834
3370,21,5445,4.5,1418932153
3375,21,5816,4.0,1418932149
3377,21,5952,2.0,1419025155
3378,21,5989,3.5,1421521738
3384,21,6539,4.0,1419795351
3386,21,6874,1.5,1468113479
3390,21,7153,1.5,1419025150
3392,21,7438,1.5,1468113476
3406,21,8961,3.5,1441393027
3421,21,33794,3.5,1441826836
3432,21,44191,2.5,1418932060
3458,21,58559,3.5,1376823495
3476,21,68954,4.5,1407617748
3498,21,79132,3.5,1441393020
3664,22,253,4.0,1268726368
3665,22,318,5.0,1268726193
3666,22,356,5.0,1268726309
3667,22,541,5.0,1268726271
3668,22,858,3.0,1268726337
3670,22,1193,5.0,1268726374
3679,22,2959,3.5,1268726211
3685,22,3578,4.0,1268727393
3689,22,3996,4.5,1268726758
3694,22,4226,3.0,1268726490
3695,22,4306,3.0,1268727454
3697,22,4878,1.5,1268726600
3698,22,4886,3.5,1268727375
3701,22,4993,1.0,1268726251
3702,22,4995,3.5,1268727353
3706,22,5418,3.5,1268727381
3711,22,5816,0.5,1268726358
3713,22,6377,3.5,1268727332
3715,22,6539,2.5,1268727433
3718,22,6874,4.0,1268726782
3720,22,7153,1.0,1268726287
3721,22,7361,3.5,1268726531
3722,22,7438,5.0,1268726785
3728,22,8961,4.0,1268726703
3735,22,33794,2.5,1268726623
3743,22,44191,0.5,1268727414
3746,22,48516,2.5,1268726520
3762,22,58559,3.0,1268727214
3764,22,60069,2.0,1268726549
3774,22,68954,2.0,1268726512
3781,23,6,4.0,1107342267
3783,23,32,3.5,1107341750
3784,23,50,4.0,1107163741
3788,23,293,4.0,1107341697
3789,23,296,3.5,1107163773
3793,23,454,2.5,1107342160
3794,23,541,5.0,1107164433
3795,23,608,3.5,1107162895
3798,23,778,4.0,1107341701
3799,23,858,3.5,1107163336
3802,23,912,3.5,1107163409
3805,23,924,4.0,1107162966
3806,23,1036,3.0,1107342203
3809,23,1089,4.0,1107163817
3810,23,1136,3.0,1107341920
3812,23,1193,3.5,1107163763
3814,23,1200,3.0,1107341788
3816,23,1206,4.0,1107341571
3817,23,1208,4.0,1107162888
3819,23,1213,3.0,1107164469
3820,23,1214,4.0,1107341579
3823,23,1221,3.5,1107163341
3824,23,1222,5.0,1107341684
3833,23,1258,5.0,1107341607
3868,23,3996,3.5,1107163815
3870,23,4226,4.5,1107163706
3872,23,4973,3.5,1107163755
3886,23,6874,3.0,1107162696
3893,23,7438,3.0,1107164467
3901,23,8961,3.0,1107164371
3902,24,6,4.5,1458941767
3903,24,32,3.5,1458942033
3904,24,50,4.0,1458942023
3905,24,165,3.5,1458941746
3906,24,253,3.5,1458941225
3907,24,296,4.0,1458942020
3908,24,316,3.5,1458941812
3909,24,318,4.5,1458941989
3910,24,356,4.5,1458940987
3911,24,457,3.5,1458941545
3913,24,593,4.5,1458941983
3914,24,608,4.0,1458942040
3915,24,733,3.0,1458941618
3916,24,780,3.5,1458942032
3918,24,1197,4.0,1458941008
3919,24,1198,4.5,1458941536
3922,24,1265,4.5,1458940991
3926,24,1527,4.0,1458941643
3927,24,1580,4.0,1458941715
3931,24,1682,3.5,1458942002
3932,24,1704,4.0,1458941929
3934,24,2028,4.0,1458941924
3935,24,2115,4.0,1458941695
3941,24,2571,4.0,1458941533
3945,24,3147,4.5,1458941985
3947,24,3578,4.0,1458941548
3954,24,4973,3.5,1458940978
3955,24,4995,3.5,1458940973
3957,24,5418,4.0,1458941561
3958,24,5445,3.0,1458941621
3974,24,44191,4.0,1458941565
3983,24,58559,4.0,1458941530
3996,24,79132,4.0,1458941535
4012,25,231,4.0,1535470451
4013,25,260,5.0,1535470429
4014,25,527,5.0,1535470432
4015,25,1198,5.0,1535470495
4016,25,2028,5.0,1535470505
4017,25,2571,5.0,1535470427
4018,25,3578,5.0,1535470497
4019,25,4993,5.0,1535470421
4020,25,5952,5.0,1535470419
4021,25,7153,5.0,1535470418
4022,25,58559,5.0,1535470524
4024,25,60069,5.0,1535470523
4026,25,68954,5.0,1535470493
4028,25,79132,5.0,1535470428
4038,26,10,3.0,836950403
4039,26,34,3.0,836950483
4040,26,47,4.0,836950431
4041,26,150,3.0,836950245
4042,26,153,3.0,836950286
4043,26,165,4.0,836950286
4044,26,185,3.0,836950403
4045,26,208,2.0,836950403
4048,26,296,4.0,836950245
4050,26,344,3.0,836950286
4051,26,349,3.0,836950286
4052,26,356,3.0,836950483
4053,26,380,3.0,836950245
4054,26,434,2.0,836950379
4055,26,454,4.0,836950483
4056,26,457,4.0,836950379
4057,26,592,4.0,836950245
4058,26,593,4.0,836950379
4059,27,1,3.0,962685262
4060,27,2,4.0,962685711
4061,27,34,5.0,962685351
4068,27,260,4.0,962686637
4069,27,316,4.0,962685941
4070,27,356,5.0,965149932
4071,27,364,4.0,962685351
4072,27,367,4.0,965150022
4075,27,480,4.0,962685912
4076,27,590,4.0,962685883
4077,27,595,4.0,962685262
4078,27,648,4.0,962685941
4081,27,736,3.0,962685941
4083,27,780,3.0,962686571
4091,27,924,2.0,962686660
4100,27,1097,5.0,962686711
4104,27,1196,4.0,962686386
4105,27,1197,5.0,965150190
4106,27,1198,5.0,965150190
4107,27,1200,1.0,962686447
4110,27,1210,4.0,962684909
4111,27,1222,1.0,962684822
4115,27,1270,5.0,965151115
4124,27,1580,3.0,962686758
4128,27,1721,5.0,965149814
